id,Channel,partner_provided,ugc,Channel_id,Label,assetChannelID,Label2,CMS,client_youtube_shares
4491,HRP Records,ERIKLLP,ERIKLLP,HRP Records,HRP RECORDS,HRP Records,HRP Records,itune,0
4492,HSR Entertainment,ERIKLLP,ERIKLLP,HSR Entertainment,HSR ENTERTAINMENT,HSR Entertainment,HSR Entertainment,itune,0
4493,iSur Stduio,ERIKLLP,ERIKLLP,iSur Stduio,ISUR STDUIO,iSur Stduio,iSur Stduio,itune,0
4494,iSur Studios,ERIKLLP,ERIKLLP,iSur Studios,ISUR STUDIOS,iSur Studios,iSur Studios,itune,0
4495,Jayashri Divekar,ERIKLLP,ERIKLLP,Jayashri Divekar,JAYASHRI DIVEKAR,Jayashri Divekar,Jayashri Divekar,itune,0
4496,JBK FILM STUDIO,ERIKLLP,ERIKLLP,JBK FILM STUDIO,JBK FILM STUDIO,JBK FILM STUDIO,JBK FILM STUDIO,itune,0
4497,Jivi Records,ERIKLLP,ERIKLLP,Jivi Records,JIVI RECORDS,Jivi Records,Jivi Records,itune,0
4498,JMD Enterprise,ERIKLLP,ERIKLLP,JMD Enterprise,JMD ENTERPRISE,JMD Enterprise,JMD Enterprise,itune,0
4499,JMD Enterprises,ERIKLLP,ERIKLLP,JMD Enterprises,JMD ENTERPRISES,JMD Enterprises,JMD Enterprises,itune,0
4500,K B Music Company,ERIKLLP,ERIKLLP,K B Music Company,K B MUSIC COMPANY,K B Music Company,K B Music Company,itune,0
4501,Kavi Narayan Agarwal,ERIKLLP,ERIKLLP,Kavi Narayan Agarwal,KAVI NARAYAN AGARWAL,Kavi Narayan Agarwal,Kavi Narayan Agarwal,itune,0
4502,Keval Walanj,ERIKLLP,ERIKLLP,Keval Walanj,KEVAL WALANJ,Keval Walanj,Keval Walanj,itune,0
4503,Kinnauri Melodies,ERIKLLP,ERIKLLP,Kinnauri Melodies,KINNAURI MELODIES,Kinnauri Melodies,Kinnauri Melodies,itune,0
4504,Kinnauri Vevo,ERIKLLP,ERIKLLP,Kinnauri Vevo,KINNAURI VEVO,Kinnauri Vevo,Kinnauri Vevo,itune,0
4505,Kinnora Music Productions,ERIKLLP,ERIKLLP,Kinnora Music Production,KINNORA MUSIC PRODUCTIONS,Kinnora Music Productions,Kinnora Music Productions,itune,0
4506,Kiss Nuka,ERIKLLP,ERIKLLP,Kiss Nuka,KISS NUKA,Kiss Nuka,Kiss Nuka,itune,0
4507,Koliwood Production,ERIKLLP,ERIKLLP,Koliwood Production,KOLIWOOD PRODUCTION,Koliwood Production,Koliwood Production,itune,0
4508,Kundhi Muchh Records,ERIKLLP,ERIKLLP,Kundhi Muchh Records,KUNDHI MUCHH RECORDS,Kundhi Muchh Records,Kundhi Muchh Records,itune,0
4509,Kunwar Brar Production,ERIKLLP,ERIKLLP,Kunwar Brar Production,KUNWAR BRAR PRODUCTION,Kunwar Brar Production,Kunwar Brar Production,itune,0
4510,Ladi Singh Music,ERIKLLP,ERIKLLP,Ladi Singh Music,LADI SINGH MUSIC,Ladi Singh Music,Ladi Singh Music,itune,0
4511,Life Media,ERIKLLP,ERIKLLP,Life Media,LIFE MEDIA,Life Media,Life Media,itune,0
4512,Lit Music,ERIKLLP,ERIKLLP,Lit Music,LIT MUSIC,Lit Music,Lit Music,itune,0
4513,Lit Production,ERIKLLP,ERIKLLP,Lit Production,LIT PRODUCTION,Lit Production,Lit Production,itune,0
4514,Lit Productions,ERIKLLP,ERIKLLP,Lit Productions,LIT PRODUCTIONS,Lit Productions,Lit Productions,itune,0
4515,Live Haryana,ERIKLLP,ERIKLLP,Live Haryana,LIVE HARYANA,Live Haryana,Live Haryana,itune,0
4516,Lucky Horze,ERIKLLP,ERIKLLP,Lucky Horze,LUCKY HORZE,Lucky Horze,Lucky Horze,itune,0
4517,Mad Mix Music,ERIKLLP,ERIKLLP,Mad Mix Music,MAD MIX MUSIC,Mad Mix Music,Mad Mix Music,itune,0
4518,Madhubanti Bagchi,ERIKLLP,ERIKLLP,Madhubanti Bagchi,MADHUBANTI BAGCHI,Madhubanti Bagchi,Madhubanti Bagchi,itune,0
4519,Mag Studio,ERIKLLP,ERIKLLP,Mag Studio,MAG STUDIO,Mag Studio,Mag Studio,itune,0
4520,Mahak Music & ASSC,ERIKLLP,ERIKLLP,Mahak Music & ASSC,MAHAK MUSIC & ASSC,Mahak Music & ASSC,Mahak Music & ASSC,itune,0
4521,Mandeer Juction,ERIKLLP,ERIKLLP,Mandeer Juction,MANDEER JUCTION,Mandeer Juction,Mandeer Juction,itune,0
4522,Mandeer Junction,ERIKLLP,ERIKLLP,Mandeer Junction,MANDEER JUNCTION,Mandeer Junction,Mandeer Junction,itune,0
4523,Mandeer Junction Private Limited,ERIKLLP,ERIKLLP,Mandeer Junction Private,MANDEER JUNCTION PRIVATE LIMITED,Mandeer Junction Private L,Mandeer Junction Private Limited,itune,0
4524,Marathi Musik Town,ERIKLLP,ERIKLLP,Marathi Musik Town,MARATHI MUSIK TOWN,Marathi Musik Town,Marathi Musik Town,itune,0
4525,Masih Tv Records,ERIKLLP,ERIKLLP,Masih Tv Records,MASIH TV RECORDS,Masih Tv Records,Masih Tv Records,itune,0
4526,Maya Records & Tapes,ERIKLLP,ERIKLLP,Maya Records & Tapes,MAYA RECORDS & TAPES,Maya Records & Tapes,Maya Records & Tapes,itune,0
4527,Mayamilin Productions,ERIKLLP,ERIKLLP,Mayamilin Productions,MAYAMILIN PRODUCTIONS,Mayamilin Productions,Mayamilin Productions,itune,0
4528,Mayur Cassettes,ERIKLLP,ERIKLLP,Mayur Cassettes,MAYUR CASSETTES,Mayur Cassettes,Mayur Cassettes,itune,0
4529,Mayur Cassettes LLP,ERIKLLP,ERIKLLP,Mayur Cassettes LLP,MAYUR CASSETTES LLP,Mayur Cassettes LLP,Mayur Cassettes LLP,itune,0
4530,Mayur Cassettes Pvt Ltd,ERIKLLP,ERIKLLP,Mayur Cassettes Pvt Ltd,MAYUR CASSETTES PVT LTD,Mayur Cassettes Pvt Ltd,Mayur Cassettes Pvt Ltd,itune,0
4531,Mayur Cassettes.Pvt.Ltd.,ERIKLLP,ERIKLLP,Mayur Cassettes.Pvt.Ltd.,MAYUR CASSETTES.PVT.LTD.,Mayur Cassettes.Pvt.Ltd.,Mayur Cassettes.Pvt.Ltd.,itune,0
4532,MB Music,ERIKLLP,ERIKLLP,MB Music,MB MUSIC,MB Music,MB Music,itune,0
4533,Meet Music,ERIKLLP,ERIKLLP,Meet Music,MEET MUSIC,Meet Music,Meet Music,itune,0
4534,Mhara Music,ERIKLLP,ERIKLLP,Mhara Music,MHARA MUSIC,Mhara Music,Mhara Music,itune,0
4535,Mhara Tv,ERIKLLP,ERIKLLP,Mhara Tv,MHARA TV,Mhara Tv,Mhara Tv,itune,0
4536,Mhara Tv Records,ERIKLLP,ERIKLLP,Mhara Tv Records,MHARA TV RECORDS,Mhara Tv Records,Mhara Tv Records,itune,0
4537,Mintu Sohi Productions LLP,ERIKLLP,ERIKLLP,Mintu Sohi Productions L,MINTU SOHI PRODUCTIONS LLP,Mintu Sohi Productions LLP,Mintu Sohi Productions LLP,itune,0
4538,Moksh Audio,ERIKLLP,ERIKLLP,Moksh Audio,MOKSH AUDIO,Moksh Audio,Moksh Audio,itune,0
4539,Moksha Audio Video Production,ERIKLLP,ERIKLLP,Moksha Audio Video Produ,MOKSHA AUDIO VIDEO PRODUCTION,Moksha Audio Video Product,Moksha Audio Video Production,itune,0
4540,Moksha Audio Video Productions,ERIKLLP,ERIKLLP,Moksha Audio Video Produ,MOKSHA AUDIO VIDEO PRODUCTIONS,Moksha Audio Video Product,Moksha Audio Video Productions,itune,0
4541,Most Wanted Musical Company,ERIKLLP,ERIKLLP,Most Wanted Musical Comp,MOST WANTED MUSICAL COMPANY,Most Wanted Musical Compan,Most Wanted Musical Company,itune,0
4542,Mostly Friday,ERIKLLP,ERIKLLP,Mostly Friday,MOSTLY FRIDAY,Mostly Friday,Mostly Friday,itune,0
4543,MountTube Cineplex,ERIKLLP,ERIKLLP,MountTube Cineplex,MOUNTTUBE CINEPLEX,MountTube Cineplex,MountTube Cineplex,itune,0
4544,MSD Music & Video,ERIKLLP,ERIKLLP,MSD Music & Video,MSD MUSIC & VIDEO,MSD Music & Video,MSD Music & Video,itune,0
4545,Music and Sound,ERIKLLP,ERIKLLP,Music and Sound,MUSIC AND SOUND,Music and Sound,Music and Sound,itune,0
4546,Music Art,ERIKLLP,ERIKLLP,Music Art,MUSIC ART,Music Art,Music Art,itune,0
4547,MUSIC BEAT BHOJPURI - IM,ERIKLLP,ERIKLLP,MUSIC BEAT BHOJPURI - IM,MUSIC BEAT BHOJPURI - IM,MUSIC BEAT BHOJPURI - IM,MUSIC BEAT BHOJPURI - IM,itune,0
4548,Music Point,ERIKLLP,ERIKLLP,Music Point,MUSIC POINT,Music Point,Music Point,itune,0
4549,Music Records,ERIKLLP,ERIKLLP,Music Records,MUSIC RECORDS,Music Records,Music Records,itune,0
4550,Musica,ERIKLLP,ERIKLLP,Musica,MUSICA,Musica,Musica,itune,0
4551,Musica Cassettes India,ERIKLLP,ERIKLLP,Musica Cassettes India,MUSICA CASSETTES INDIA,Musica Cassettes India,Musica Cassettes India,itune,0
4552,Musical Crackers,ERIKLLP,ERIKLLP,Musical Crackers,MUSICAL CRACKERS,Musical Crackers,Musical Crackers,itune,0
4553,Musical Genome Records,ERIKLLP,ERIKLLP,Musical Genome Records,MUSICAL GENOME RECORDS,Musical Genome Records,Musical Genome Records,itune,0
4554,N A Classical Audio Cassettes Co.,ERIKLLP,ERIKLLP,N A Classical Audio Cass,N A CLASSICAL AUDIO CASSETTES CO.,N A Classical Audio Casset,N A Classical Audio Cassettes Co.,itune,0
4555,N A Classical Cassttes Co.,ERIKLLP,ERIKLLP,N A Classical Cassttes C,N A CLASSICAL CASSTTES CO.,N A Classical Cassttes Co.,N A Classical Cassttes Co.,itune,0
4556,Namrata Dixit,ERIKLLP,ERIKLLP,Namrata Dixit,NAMRATA DIXIT,Namrata Dixit,Namrata Dixit,itune,0
4557,Nateshwari Music Pvt. Ltd.,ERIKLLP,ERIKLLP,Nateshwari Music Pvt. Lt,NATESHWARI MUSIC PVT. LTD.,Nateshwari Music Pvt. Ltd.,Nateshwari Music Pvt. Ltd.,itune,0
4558,Neev Enterprices,ERIKLLP,ERIKLLP,Neev Enterprices,NEEV ENTERPRICES,Neev Enterprices,Neev Enterprices,itune,0
4559,Neev Enterprise,ERIKLLP,ERIKLLP,Neev Enterprise,NEEV ENTERPRISE,Neev Enterprise,Neev Enterprise,itune,0
4560,Nijjar Music Inc,ERIKLLP,ERIKLLP,Nijjar Music Inc,NIJJAR MUSIC INC,Nijjar Music Inc,Nijjar Music Inc,itune,0
4561,Nijjar Music inc.,ERIKLLP,ERIKLLP,Nijjar Music inc.,NIJJAR MUSIC INC.,Nijjar Music inc.,Nijjar Music inc.,itune,0
4562,Nischay Records,ERIKLLP,ERIKLLP,Nischay Records,NISCHAY RECORDS,Nischay Records,Nischay Records,itune,0
4563,Numberdaar Studio,ERIKLLP,ERIKLLP,Numberdaar Studio,NUMBERDAAR STUDIO,Numberdaar Studio,Numberdaar Studio,itune,0
4564,Off Beat Production,ERIKLLP,ERIKLLP,Off Beat Production,OFF BEAT PRODUCTION,Off Beat Production,Off Beat Production,itune,0
4565,On Stage Rekords,ERIKLLP,ERIKLLP,On Stage Rekords,ON STAGE REKORDS,On Stage Rekords,On Stage Rekords,itune,0
4566,Only Music,ERIKLLP,ERIKLLP,Only Music,ONLY MUSIC,Only Music,Only Music,itune,0
4567,Onn Records,ERIKLLP,ERIKLLP,Onn Records,ONN RECORDS,Onn Records,Onn Records,itune,0
4568,Outshine Records,ERIKLLP,ERIKLLP,Outshine Records,OUTSHINE RECORDS,Outshine Records,Outshine Records,itune,0
4569,Outshine Records LLP,ERIKLLP,ERIKLLP,Outshine Records LLP,OUTSHINE RECORDS LLP,Outshine Records LLP,Outshine Records LLP,itune,0
4570,Parleen Gill,ERIKLLP,ERIKLLP,Parleen Gill,PARLEEN GILL,Parleen Gill,Parleen Gill,itune,0
4571,Parleen Singh Gill,ERIKLLP,ERIKLLP,Parleen Singh Gill,PARLEEN SINGH GILL,Parleen Singh Gill,Parleen Singh Gill,itune,0
4572,Prashant Nakti,ERIKLLP,ERIKLLP,Prashant Nakti,PRASHANT NAKTI,Prashant Nakti,Prashant Nakti,itune,0
4573,Prashant Nakti Official,ERIKLLP,ERIKLLP,Prashant Nakti Official,PRASHANT NAKTI OFFICIAL,Prashant Nakti Official,Prashant Nakti Official,itune,0
4574,PTC Punjabi,ERIKLLP,ERIKLLP,PTC Punjabi,PTC PUNJABI,PTC Punjabi,PTC Punjabi,itune,0
4575,PTC Records,ERIKLLP,ERIKLLP,PTC Records,PTC RECORDS,PTC Records,PTC Records,itune,0
4576,Puja Video,ERIKLLP,ERIKLLP,Puja Video,PUJA VIDEO,Puja Video,Puja Video,itune,0
4577,Pushpak Pardeshi,ERIKLLP,ERIKLLP,Pushpak Pardeshi,PUSHPAK PARDESHI,Pushpak Pardeshi,Pushpak Pardeshi,itune,0
4578,Raghav Sachar Music,ERIKLLP,ERIKLLP,Raghav Sachar Music,RAGHAV SACHAR MUSIC,Raghav Sachar Music,Raghav Sachar Music,itune,0
4579,Rainbow Entertainment,ERIKLLP,ERIKLLP,Rainbow Entertainment,RAINBOW ENTERTAINMENT,Rainbow Entertainment,Rainbow Entertainment,itune,0
4580,Raj Irmali,ERIKLLP,ERIKLLP,Raj Irmali,RAJ IRMALI,Raj Irmali,Raj Irmali,itune,0
4581,Raju Swami,ERIKLLP,ERIKLLP,Raju Swami,RAJU SWAMI,Raju Swami,Raju Swami,itune,0
4582,Rakib Music,ERIKLLP,ERIKLLP,Rakib Music,RAKIB MUSIC,Rakib Music,Rakib Music,itune,0
4583,Ramnath Mhatre,ERIKLLP,ERIKLLP,Ramnath Mhatre,RAMNATH MHATRE,Ramnath Mhatre,Ramnath Mhatre,itune,0
4584,Rani Rangili Rajasthan,ERIKLLP,ERIKLLP,Rani Rangili Rajasthan,RANI RANGILI RAJASTHAN,Rani Rangili Rajasthan,Rani Rangili Rajasthan,itune,0
4585,Ranjha Recordz,ERIKLLP,ERIKLLP,Ranjha Recordz,RANJHA RECORDZ,Ranjha Recordz,Ranjha Recordz,itune,0
4586,RBS Digital,ERIKLLP,ERIKLLP,RBS Digital,RBS DIGITAL,RBS Digital,RBS Digital,itune,0
4587,RBS Digital Consultant,ERIKLLP,ERIKLLP,RBS Digital Consultant,RBS DIGITAL CONSULTANT,RBS Digital Consultant,RBS Digital Consultant,itune,0
4588,Rishiking,ERIKLLP,ERIKLLP,Rishiking,RISHIKING,Rishiking,Rishiking,itune,0
4589,RJ Media Solutions,ERIKLLP,ERIKLLP,RJ Media Solutions,RJ MEDIA SOLUTIONS,RJ Media Solutions,RJ Media Solutions,itune,0
4590,Rootz Records,ERIKLLP,ERIKLLP,Rootz Records,ROOTZ RECORDS,Rootz Records,Rootz Records,itune,0
4591,Rootz Records/Desi Junction,ERIKLLP,ERIKLLP,Rootz Records/Desi Junct,ROOTZ RECORDS/DESI JUNCTION,Rootz Records/Desi Junctio,Rootz Records/Desi Junction,itune,0
4592,RT Music,ERIKLLP,ERIKLLP,RT Music,RT MUSIC,RT Music,RT Music,itune,0
4593,RT Music-RBS Digital,ERIKLLP,ERIKLLP,RT Music-RBS Digital,RT MUSIC-RBS DIGITAL,RT Music-RBS Digital,RT Music-RBS Digital,itune,0
4594,RTMusic - RBS,ERIKLLP,ERIKLLP,RTMusic - RBS,RTMUSIC - RBS,RTMusic - RBS,RTMusic - RBS,itune,0
4595,Rudra Media,ERIKLLP,ERIKLLP,Rudra Media,RUDRA MEDIA,Rudra Media,Rudra Media,itune,0
4596,Rupali Music,ERIKLLP,ERIKLLP,Rupali Music,RUPALI MUSIC,Rupali Music,Rupali Music,itune,0
4597,RYA Films,ERIKLLP,ERIKLLP,RYA Films,RYA FILMS,RYA Films,RYA Films,itune,0
4598,SAA Music Production,ERIKLLP,ERIKLLP,SAA Music Production,SAA MUSIC PRODUCTION,SAA Music Production,SAA Music Production,itune,0
4599,Saa Music Productions,ERIKLLP,ERIKLLP,Saa Music Productions,SAA MUSIC PRODUCTIONS,Saa Music Productions,Saa Music Productions,itune,0
4600,Sagar Ghorpade,ERIKLLP,ERIKLLP,Sagar Ghorpade,SAGAR GHORPADE,Sagar Ghorpade,Sagar Ghorpade,itune,0
4601,Sai Swar Music,ERIKLLP,ERIKLLP,Sai Swar Music,SAI SWAR MUSIC,Sai Swar Music,Sai Swar Music,itune,0
4602,Samrat Bhakti,ERIKLLP,ERIKLLP,Samrat Bhakti,SAMRAT BHAKTI,Samrat Bhakti,Samrat Bhakti,itune,0
4603,Samrat Music Odisha,ERIKLLP,ERIKLLP,Samrat Music Odisha,SAMRAT MUSIC ODISHA,Samrat Music Odisha,Samrat Music Odisha,itune,0
4604,Sanjib Adhikari,ERIKLLP,ERIKLLP,Sanjib Adhikari,SANJIB ADHIKARI,Sanjib Adhikari,Sanjib Adhikari,itune,0
4605,Sarhali Studios,ERIKLLP,ERIKLLP,Sarhali Studios,SARHALI STUDIOS,Sarhali Studios,Sarhali Studios,itune,0
4606,Satrang Entertainers,ERIKLLP,ERIKLLP,Satrang Entertainers,SATRANG ENTERTAINERS,Satrang Entertainers,Satrang Entertainers,itune,0
4607,Satrang Music & Entertainers Pvt Ltd,ERIKLLP,ERIKLLP,Satrang Music & Entertai,SATRANG MUSIC & ENTERTAINERS PVT LTD,Satrang Music & Entertaine,Satrang Music & Entertainers Pvt Ltd,itune,0
4608,Seed Records,ERIKLLP,ERIKLLP,Seed Records,SEED RECORDS,Seed Records,Seed Records,itune,0
4609,Seven Tone Records,ERIKLLP,ERIKLLP,Seven Tone Records,SEVEN TONE RECORDS,Seven Tone Records,Seven Tone Records,itune,0
4610,SG Official Music,ERIKLLP,ERIKLLP,SG Official Music,SG OFFICIAL MUSIC,SG Official Music,SG Official Music,itune,0
4611,Shambho Rap,ERIKLLP,ERIKLLP,Shambho Rap,SHAMBHO RAP,Shambho Rap,Shambho Rap,itune,0
4612,Shamey Hans,ERIKLLP,ERIKLLP,Shamey Hans,SHAMEY HANS,Shamey Hans,Shamey Hans,itune,0
4613,Shanaya Studios,ERIKLLP,ERIKLLP,Shanaya Studios,SHANAYA STUDIOS,Shanaya Studios,Shanaya Studios,itune,0
4614,Shanaya Studios LLP,ERIKLLP,ERIKLLP,Shanaya Studios LLP,SHANAYA STUDIOS LLP,Shanaya Studios LLP,Shanaya Studios LLP,itune,0
4615,Shandar Film Studio,ERIKLLP,ERIKLLP,Shandar Film Studio,SHANDAR FILM STUDIO,Shandar Film Studio,Shandar Film Studio,itune,0
4616,Shaunki Sardar Records,ERIKLLP,ERIKLLP,Shaunki Sardar Records,SHAUNKI SARDAR RECORDS,Shaunki Sardar Records,Shaunki Sardar Records,itune,0
4617,Shiny Audio,ERIKLLP,ERIKLLP,Shiny Audio,SHINY AUDIO,Shiny Audio,Shiny Audio,itune,0
4618,Shivaye Records,ERIKLLP,ERIKLLP,Shivaye Records,SHIVAYE RECORDS,Shivaye Records,Shivaye Records,itune,0
4619,Shivranjani Records,ERIKLLP,ERIKLLP,Shivranjani Records,SHIVRANJANI RECORDS,Shivranjani Records,Shivranjani Records,itune,0
4620,Shivranjani Recordz,ERIKLLP,ERIKLLP,Shivranjani Recordz,SHIVRANJANI RECORDZ,Shivranjani Recordz,Shivranjani Recordz,itune,0
4621,Shravani Solaskar,ERIKLLP,ERIKLLP,Shravani Solaskar,SHRAVANI SOLASKAR,Shravani Solaskar,Shravani Solaskar,itune,0
4622,Shubh Labh Films - IM,ERIKLLP,ERIKLLP,Shubh Labh Films - IM,SHUBH LABH FILMS - IM,Shubh Labh Films - IM,Shubh Labh Films - IM,itune,0
4623,Sippy Gill,ERIKLLP,ERIKLLP,Sippy Gill,SIPPY GILL,Sippy Gill,Sippy Gill,itune,0
4624,SMD Brothers Production Pvt Ltd,ERIKLLP,ERIKLLP,SMD Brothers Production ,SMD BROTHERS PRODUCTION PVT LTD,SMD Brothers Production Pv,SMD Brothers Production Pvt Ltd,itune,0
4625,SMD Brothers Production Pvt. Ltd.,ERIKLLP,ERIKLLP,SMD Brothers Production ,SMD BROTHERS PRODUCTION PVT. LTD.,SMD Brothers Production Pv,SMD Brothers Production Pvt. Ltd.,itune,0
4626,Sohi Productions,ERIKLLP,ERIKLLP,Sohi Productions,SOHI PRODUCTIONS,Sohi Productions,Sohi Productions,itune,0
4627,Somnath Koli,ERIKLLP,ERIKLLP,Somnath Koli,SOMNATH KOLI,Somnath Koli,Somnath Koli,itune,0
4628,Spiritual House Entertainment,ERIKLLP,ERIKLLP,Spiritual House Entertai,SPIRITUAL HOUSE ENTERTAINMENT,Spiritual House Entertainm,Spiritual House Entertainment,itune,0
4629,SPK Music,ERIKLLP,ERIKLLP,SPK Music,SPK MUSIC,SPK Music,SPK Music,itune,0
4630,Squad Studio,ERIKLLP,ERIKLLP,Squad Studio,SQUAD STUDIO,Squad Studio,Squad Studio,itune,0
4631,SR Music,ERIKLLP,ERIKLLP,SR Music,SR MUSIC,SR Music,SR Music,itune,0
4632,SR Production,ERIKLLP,ERIKLLP,SR Production,SR PRODUCTION,SR Production,SR Production,itune,0
4633,Sri Venkateswara Oil Mill,ERIKLLP,ERIKLLP,Sri Venkateswara Oil Mil,SRI VENKATESWARA OIL MILL,Sri Venkateswara Oil Mill,Sri Venkateswara Oil Mill,itune,0
4634,Stair Records,ERIKLLP,ERIKLLP,Stair Records,STAIR RECORDS,Stair Records,Stair Records,itune,0
4635,Stance Studio,ERIKLLP,ERIKLLP,Stance Studio,STANCE STUDIO,Stance Studio,Stance Studio,itune,0
4636,Star India Films,ERIKLLP,ERIKLLP,Star India Films,STAR INDIA FILMS,Star India Films,Star India Films,itune,0
4637,Star Music Studio,ERIKLLP,ERIKLLP,Star Music Studio,STAR MUSIC STUDIO,Star Music Studio,Star Music Studio,itune,0
4638,Star Music Studios,ERIKLLP,ERIKLLP,Star Music Studios,STAR MUSIC STUDIOS,Star Music Studios,Star Music Studios,itune,0
4639,Star Punjabi Entertainment,ERIKLLP,ERIKLLP,Star Punjabi Entertainme,STAR PUNJABI ENTERTAINMENT,Star Punjabi Entertainment,Star Punjabi Entertainment,itune,0
4640,Star Records,ERIKLLP,ERIKLLP,Star Records,STAR RECORDS,Star Records,Star Records,itune,0
4641,STM Cassette,ERIKLLP,ERIKLLP,STM Cassette,STM CASSETTE,STM Cassette,STM Cassette,itune,0
4642,Subramaniam Entertainment,ERIKLLP,ERIKLLP,Subramaniam Entertainmen,SUBRAMANIAM ENTERTAINMENT,Subramaniam Entertainment,Subramaniam Entertainment,itune,0
4643,Sunita Swami,ERIKLLP,ERIKLLP,Sunita Swami,SUNITA SWAMI,Sunita Swami,Sunita Swami,itune,0
4644,Sunny Music,ERIKLLP,ERIKLLP,Sunny Music,SUNNY MUSIC,Sunny Music,Sunny Music,itune,0
4645,Sunny Phadke,ERIKLLP,ERIKLLP,Sunny Phadke,SUNNY PHADKE,Sunny Phadke,Sunny Phadke,itune,0
4646,Sunshine Music,ERIKLLP,ERIKLLP,Sunshine Music,SUNSHINE MUSIC,Sunshine Music,Sunshine Music,itune,0
4647,Super Sound Cassettes,ERIKLLP,ERIKLLP,Super Sound Cassettes,SUPER SOUND CASSETTES,Super Sound Cassettes,Super Sound Cassettes,itune,0
4648,Surana Film Studio,ERIKLLP,ERIKLLP,Surana Film Studio,SURANA FILM STUDIO,Surana Film Studio,Surana Film Studio,itune,0
4649,Swar Darshan,ERIKLLP,ERIKLLP,Swar Darshan,SWAR DARSHAN,Swar Darshan,Swar Darshan,itune,0
4650,Swar Music,ERIKLLP,ERIKLLP,Swar Music,SWAR MUSIC,Swar Music,Swar Music,itune,0
4651,Swar Music-RBS Digital,ERIKLLP,ERIKLLP,Swar Music-RBS Digital,SWAR MUSIC-RBS DIGITAL,Swar Music-RBS Digital,Swar Music-RBS Digital,itune,0
4652,Taalim,ERIKLLP,ERIKLLP,Taalim,TAALIM,Taalim,Taalim,itune,0
4653,Tamasha Music,ERIKLLP,ERIKLLP,Tamasha Music,TAMASHA MUSIC,Tamasha Music,Tamasha Music,itune,0
4654,Tamasha Studio,ERIKLLP,ERIKLLP,Tamasha Studio,TAMASHA STUDIO,Tamasha Studio,Tamasha Studio,itune,0
4655,Team 7 Picture,ERIKLLP,ERIKLLP,Team 7 Picture,TEAM 7 PICTURE,Team 7 Picture,Team 7 Picture,itune,0
4656,Team Underdoggs,ERIKLLP,ERIKLLP,Team Underdoggs,TEAM UNDERDOGGS,Team Underdoggs,Team Underdoggs,itune,0
4657,Tedi Pag Records,ERIKLLP,ERIKLLP,Tedi Pag Records,TEDI PAG RECORDS,Tedi Pag Records,Tedi Pag Records,itune,0
4658,Tedi Peg Records,ERIKLLP,ERIKLLP,Tedi Peg Records,TEDI PEG RECORDS,Tedi Peg Records,Tedi Peg Records,itune,0
4659,Thanseer Madakkara Sideek,ERIKLLP,ERIKLLP,Thanseer Madakkara Sidee,THANSEER MADAKKARA SIDEEK,Thanseer Madakkara Sideek,Thanseer Madakkara Sideek,itune,0
4660,Trend Changerz,ERIKLLP,ERIKLLP,Trend Changerz,TREND CHANGERZ,Trend Changerz,Trend Changerz,itune,0
4661,Trend Sniff Studios,ERIKLLP,ERIKLLP,Trend Sniff Studios,TREND SNIFF STUDIOS,Trend Sniff Studios,Trend Sniff Studios,itune,0
4662,Trendy Beat Network India,ERIKLLP,ERIKLLP,Trendy Beat Network Indi,TRENDY BEAT NETWORK INDIA,Trendy Beat Network India,Trendy Beat Network India,itune,0
4663,Unique Music Productions,ERIKLLP,ERIKLLP,Unique Music Productions,UNIQUE MUSIC PRODUCTIONS,Unique Music Productions,Unique Music Productions,itune,0
4664,Uproar Production,ERIKLLP,ERIKLLP,Uproar Production,UPROAR PRODUCTION,Uproar Production,Uproar Production,itune,0
4665,Uproar Productions,ERIKLLP,ERIKLLP,Uproar Productions,UPROAR PRODUCTIONS,Uproar Productions,Uproar Productions,itune,0
4666,Uptown Beat Entertainment,ERIKLLP,ERIKLLP,Uptown Beat Entertainmen,UPTOWN BEAT ENTERTAINMENT,Uptown Beat Entertainment,Uptown Beat Entertainment,itune,0
4667,Ustaad Bande Records,ERIKLLP,ERIKLLP,Ustaad Bande Records,USTAAD BANDE RECORDS,Ustaad Bande Records,Ustaad Bande Records,itune,0
4668,Ustaad G Records,ERIKLLP,ERIKLLP,Ustaad G Records,USTAAD G RECORDS,Ustaad G Records,Ustaad G Records,itune,0
4669,Ustad G Records,ERIKLLP,ERIKLLP,Ustad G Records,USTAD G RECORDS,Ustad G Records,Ustad G Records,itune,0
4670,Vaaho Entertainment,ERIKLLP,ERIKLLP,Vaaho Entertainment,VAAHO ENTERTAINMENT,Vaaho Entertainment,Vaaho Entertainment,itune,0
4671,Vaaho Entertainments,ERIKLLP,ERIKLLP,Vaaho Entertainments,VAAHO ENTERTAINMENTS,Vaaho Entertainments,Vaaho Entertainments,itune,0
4672,Vihaan Records,ERIKLLP,ERIKLLP,Vihaan Records,VIHAAN RECORDS,Vihaan Records,Vihaan Records,itune,0
4673,Vinmayi Music,ERIKLLP,ERIKLLP,Vinmayi Music,VINMAYI MUSIC,Vinmayi Music,Vinmayi Music,itune,0
4674,Viral Music,ERIKLLP,ERIKLLP,Viral Music,VIRAL MUSIC,Viral Music,Viral Music,itune,0
4675,Vision Corporation Limited,ERIKLLP,ERIKLLP,Vision Corporation Limit,VISION CORPORATION LIMITED,Vision Corporation Limited,Vision Corporation Limited,itune,0
